job_id,head,relation,tail
3904996709,licensed clinical psychologist,requires,clinical training/background in early intervention programs
3904996709,licensed clinical psychologist,requires,experience in administering autism-specific assessments such as the ados-2
3901388929,aem developer,requires,software development
3901388929,aem developer,requires,content management systems
3901388929,aem developer,requires,enterprise applications
3901953744,senior geotechnical engineer,requires,8 years of project management related experience
3901953744,senior geotechnical engineer,requires,bachelor's degree in geotechnical engineering
3901953744,senior geotechnical engineer,requires,experience in autocad
3901953744,senior geotechnical engineer,requires,experience in ms office
3894920801,area director,requires,pc literacy
3904703953,rn - pediatric diabetes,requires,working knowledge of public health problems
3904703953,rn - pediatric diabetes,related_to,child growth and development
3891821628,registered nurse,requires,patient assessment
3891821628,registered nurse,requires,critical care
3891821628,registered nurse,requires,medication administration
3891821628,registered nurse,requires,collaborative care
3891821628,registered nurse,requires,emergency response
3891821628,registered nurse,requires,patient and family education
3891821628,registered nurse,requires,equipment operation
3891821628,registered nurse,requires,infection control
3891821628,registered nurse,requires,documentation
3891821628,registered nurse,requires,compliance
3905333482,legal counsel - customers & commercial,requires,commercial legal services
3905333482,legal counsel - customers & commercial,requires,exceptional communication skills
3905333482,legal counsel - customers & commercial,requires,sound legal and business advice
3905333482,legal counsel - customers & commercial,requires,legal compliance
3905333482,legal counsel - customers & commercial,related_to,sales professionals
3905333482,legal counsel - customers & commercial,related_to,product management
3905333482,"review, draft, and negotiate",requires,complex software (including saas) and information licensing agreements
3903866796,delegated auditor,requires,audit experience
3906260051,foster care visitation coach,requires,valid / current proof of automobile insurance in your name
3886880345,construction project manager,requires,experience in residential construction
3886880345,construction project manager,requires,microsoft office skills
3886880345,construction project manager,requires,ability to meet all assigned deadlines
3886880345,construction project manager,requires,ability to work independently
3906251718,persec specialist,requires,related industrial security guidance manuals or special program security directives
3894941143,back end developer,requires,java 8
3894941143,back end developer,requires,spring boot
3894941143,kotlin,related_to,java 8
3884428798,public relations intern,requires,b.a. in marketing
3884428798,public relations intern,requires,communications
3884428798,public relations intern,requires,public relations
3884428798,public relations intern,requires,impeccable attention to detail
3901989881,child and youth program leader,requires,mentor
3901989881,child and youth program leader,related_to,training and curriculum specialist
3901938473,machine learning engineer,requires,python
3901938473,machine learning engineer,requires,python libraries
3889752307,major gifts officer,requires,"bachelor's degree in marketing, business administration or related field"
3906201058,learning consultant,requires,business analysis
3906201058,learning consultant,requires,change management
3906201058,learning consultant,requires,communications
